Period,Geography,Product,Campaign,Outlet,Creative,VariableName,VariableValue
2024-12-09,LA,,,,,Display,1.6946199722508983
2024-12-09,Chicago,,,,,Display,75.15526880483189
2024-12-09,Dallas,,,,,Display,0.9525144116129537
2024-12-09,Houston,,,,,Display,3.32436279201858
2024-12-09,Atlanta,,,,,Display,3.2315008054847563
2024-12-09,Phoenix,,,,,Display,2.48660908106148
2024-12-09,Seattle,,,,,Display,2.6517870741627463
2024-12-09,NYC,,,,,Price,12.021678929929948
2024-12-09,LA,,,,,Price,11.817196710991967
2024-12-09,Chicago,,,,,Price,11.722660136728763
2024-12-09,Dallas,,,,,Price,12.39359585868028
2024-12-09,Houston,,,,,Price,12.170318570384502
2024-12-09,Atlanta,,,,,Price,12.484779502146678
2024-12-09,Phoenix,,,,,Price,12.626963050417384
2024-12-09,Seattle,,,,,Price,12.260399635193112
2024-12-16,NYC,,,,,Sales,211.5962700288321
2024-12-16,LA,,,,,Sales,182.65784998322994
2024-12-16,Chicago,,,,,Sales,162.74537009676334
2024-12-16,Dallas,,,,,Sales,129.770062789522
2024-12-16,Houston,,,,,Sales,247.58479003503416
2024-12-16,Atlanta,,,,,Sales,230.1183951542489
2024-12-16,Phoenix,,,,,Sales,216.12147865568963
2024-12-16,Seattle,,,,,Sales,209.2703291003504
2024-12-16,NYC,,,,,TV,143.98180795016373
2024-12-16,LA,,,,,TV,13.96480457992304
2024-12-16,Chicago,,,,,TV,59.23861107349445
2024-12-16,Dallas,,,,,TV,6.909194055181371
2024-12-16,Houston,,,,,TV,7.660873870940745
2024-12-16,Atlanta,,,,,TV,198.94377009947954
2024-12-16,Phoenix,,,,,TV,32.830608676115915
2024-12-16,Seattle,,,,,TV,318.59328797537296
2024-12-16,NYC,,,,,Search,3.3797920743168026
2024-12-16,LA,,,,,Search,3.010335533922815
2024-12-16,Chicago,,,,,Search,0.8250696702773505
2024-12-16,Dallas,,,,,Search,0.3964089651359379
2024-12-16,Houston,,,,,Search,0.6111919573458563
2024-12-16,Atlanta,,,,,Search,0.5904991684337019
2024-12-16,Phoenix,,,,,Search,6.231052627401167
2024-12-16,Seattle,,,,,Search,3.3240760831738743
2024-12-16,NYC,,,,,Social,0.6211991204828069
2024-12-16,LA,,,,,Social,0.3574305527001304
2024-12-16,Chicago,,,,,Social,4.895062704457768
2024-12-16,Dallas,,,,,Social,0.15719341915208626
2024-12-16,Houston,,,,,Social,0.5703742104861554
2024-12-16,Atlanta,,,,,Social,7.682921398796282
2024-12-16,Phoenix,,,,,Social,2.5016884344153603
2024-12-16,Seattle,,,,,Social,3.635109622469846
2024-12-16,NYC,,,,,Display,24.888641098971792
2024-12-16,LA,,,,,Display,2.6390769254954405
2024-12-16,Chicago,,,,,Display,48.539400899265324
2024-12-16,Dallas,,,,,Display,2.8835326873045606
2024-12-16,Houston,,,,,Display,2.440201677760227
2024-12-16,Atlanta,,,,,Display,2.5810167799659642
2024-12-16,Phoenix,,,,,Display,2.598980157207149
2024-12-16,Seattle,,,,,Display,2.656661998041263
2024-12-16,NYC,,,,,Price,12.616771849721426
2024-12-16,LA,,,,,Price,11.97370731719412
2024-12-16,Chicago,,,,,Price,12.119964679647016
2024-12-16,Dallas,,,,,Price,11.493900049861736
2024-12-16,Houston,,,,,Price,12.191728161247179
2024-12-16,Atlanta,,,,,Price,12.624218146030998
2024-12-16,Phoenix,,,,,Price,12.218831784049653
2024-12-16,Seattle,,,,,Price,11.787046878645588
2024-12-23,NYC,,,,,Sales,195.50434708259024
2024-12-23,LA,,,,,Sales,210.7564553877317
2024-12-23,Chicago,,,,,Sales,168.5999028779216
2024-12-23,Dallas,,,,,Sales,142.6985159164761
2024-12-23,Houston,,,,,Sales,221.71841842594802
2024-12-23,Atlanta,,,,,Sales,206.5407173814384
2024-12-23,Phoenix,,,,,Sales,202.99280578946235
2024-12-23,Seattle,,,,,Sales,218.35445823233988
2024-12-23,NYC,,,,,TV,23.896839936819834
2024-12-23,LA,,,,,TV,5.614890561090161
2024-12-23,Chicago,,,,,TV,9.713217221572902
2024-12-23,Dallas,,,,,TV,8.998495620053008
2024-12-23,Houston,,,,,TV,5.632062151528227
2024-12-23,Atlanta,,,,,TV,296.04928096386124
2024-12-23,Phoenix,,,,,TV,5.674309132516786
2024-12-23,Seattle,,,,,TV,298.12711896476054
2024-12-23,NYC,,,,,Search,8.579923844457788
2024-12-23,LA,,,,,Search,6.752884121328317
2024-12-23,Chicago,,,,,Search,1.0880844242286958
2024-12-23,Dallas,,,,,Search,0.23988455333016245
2024-12-23,Houston,,,,,Search,1.1037689812040743
2024-12-23,Atlanta,,,,,Search,0.3155516891632845
2024-12-23,Phoenix,,,,,Search,5.043191395026314
2024-12-23,Seattle,,,,,Search,13.31272817348107
2024-12-23,NYC,,,,,Social,0.5995929492329535
2024-12-23,LA,,,,,Social,0.4818177122418407
2024-12-23,Chicago,,,,,Social,8.28493530337384
2024-12-23,Dallas,,,,,Social,0.3741637375152561
2024-12-23,Houston,,,,,Social,0.41088043777231625
2024-12-23,Atlanta,,,,,Social,0.5346598034699728
2024-12-23,Phoenix,,,,,Social,0.3464064024885386
2024-12-23,Seattle,,,,,Social,0.4772805393965296
2024-12-23,NYC,,,,,Display,4.3707803498000475
2024-12-23,LA,,,,,Display,1.7803811208359666
2024-12-23,Chicago,,,,,Display,5.747875988019406
2024-12-23,Dallas,,,,,Display,1.6321159013839008
2024-12-23,Houston,,,,,Display,8.760704862010744
2024-12-23,Atlanta,,,,,Display,2.660891917087803
2024-12-23,Phoenix,,,,,Display,1.592566591356204
2024-12-23,Seattle,,,,,Display,2.6248550918904665
2024-12-23,NYC,,,,,Price,11.435710805501328
2024-12-23,LA,,,,,Price,12.401464526984048
2024-12-23,Chicago,,,,,Price,11.690204836647265
2024-12-23,Dallas,,,,,Price,12.244711743486281
2024-12-23,Houston,,,,,Price,12.025070335371066
2024-12-23,Atlanta,,,,,Price,12.091782342236487
2024-12-23,Phoenix,,,,,Price,12.011296584243812
2024-12-23,Seattle,,,,,Price,11.96504667208189
2024-12-30,NYC,,,,,Sales,166.45433219517912
2024-12-30,LA,,,,,Sales,199.73213217870955
2024-12-30,Chicago,,,,,Sales,157.3994372082082
2024-12-30,Dallas,,,,,Sales,165.2940532398287
2024-12-30,Houston,,,,,Sales,252.21684947453465
2024-12-30,Atlanta,,,,,Sales,216.66645987685882
2024-12-30,Phoenix,,,,,Sales,200.28097969057518
2024-12-30,Seattle,,,,,Sales,240.1877462055022
2024-12-30,NYC,,,,,TV,9.47079246380015
2024-12-30,LA,,,,,TV,95.87485309373245
2024-12-30,Chicago,,,,,TV,7.565278027116226
2024-12-30,Dallas,,,,,TV,96.82478756666737
2024-12-30,Houston,,,,,TV,5.953604772486532
2024-12-30,Atlanta,,,,,TV,159.7252322597637
2024-12-30,Phoenix,,,,,TV,4.533710170347004
2024-12-30,Seattle,,,,,TV,33.96722241533461
2024-12-30,NYC,,,,,Search,8.377908989527974
2024-12-30,LA,,,,,Search,4.850778321035873
2024-12-30,Chicago,,,,,Search,0.6049054871521689
2024-12-30,Dallas,,,,,Search,0.23973092132331958
2024-12-30,Houston,,,,,Search,0.8560369171770825
2024-12-30,Atlanta,,,,,Search,0.4009661685420654
2024-12-30,Phoenix,,,,,Search,2.5542542096618455
2024-12-30,Seattle,,,,,Search,18.268054309205187
2024-12-30,NYC,,,,,Social,0.8381763322607176
2024-12-30,LA,,,,,Social,0.454956626650548
2024-12-30,Chicago,,,,,Social,12.449369067797669
2024-12-30,Dallas,,,,,Social,0.4781046161485073
2024-12-30,Houston,,,,,Social,0.6417816983237103
2024-12-30,Atlanta,,,,,Social,0.47581524734760294
2024-12-30,Phoenix,,,,,Social,0.24612852567391194
2024-12-30,Seattle,,,,,Social,0.47889952535739166
2024-12-30,NYC,,,,,Display,3.502794151451763
2024-12-30,LA,,,,,Display,1.9689065994524146
2024-12-30,Chicago,,,,,Display,5.489072495452
2024-12-30,Dallas,,,,,Display,2.4872088282899782
2024-12-30,Houston,,,,,Display,32.114918059845714
2024-12-30,Atlanta,,,,,Display,37.10102399607767
2024-12-30,Phoenix,,,,,Display,3.4335142042554567
2024-12-30,Seattle,,,,,Display,1.6981516532350975
2024-12-30,NYC,,,,,Price,12.189837719435106
2024-12-30,LA,,,,,Price,11.831693922016653
2024-12-30,Chicago,,,,,Price,12.317808784048125
2024-12-30,Dallas,,,,,Price,11.918712738981844
2024-12-30,Houston,,,,,Price,11.871659163075796
2024-12-30,Atlanta,,,,,Price,12.033320998263875
2024-12-30,Phoenix,,,,,Price,12.056346234085611
2024-12-30,Seattle,,,,,Price,12.4584664428522
2025-01-06,NYC,,,,,Sales,147.54819735841764
2025-01-06,LA,,,,,Sales,190.48293024181484
2025-01-06,Chicago,,,,,Sales,148.1269901613045
2025-01-06,Dallas,,,,,Sales,142.34521089832808
2025-01-06,Houston,,,,,Sales,267.90067476937486
2025-01-06,Atlanta,,,,,Sales,184.7416097881652
2025-01-06,Phoenix,,,,,Sales,193.78158916390433
2025-01-06,Seattle,,,,,Sales,184.85052619330162
2025-01-06,NYC,,,,,TV,10.521469855913848
2025-01-06,LA,,,,,TV,124.11369682929165
2025-01-06,Chicago,,,,,TV,18.402322466314423
2025-01-06,Dallas,,,,,TV,121.27888664152692
2025-01-06,Houston,,,,,TV,5.699073530919052
2025-01-06,Atlanta,,,,,TV,27.93063062957142
2025-01-06,Phoenix,,,,,TV,3.9912762817412646
2025-01-06,Seattle,,,,,TV,10.826719479219205
2025-01-06,NYC,,,,,Search,4.69460554922907
2025-01-06,LA,,,,,Search,0.29123738481193123
2025-01-06,Chicago,,,,,Search,1.8151655501133697
2025-01-06,Dallas,,,,,Search,0.3472480744528778
2025-01-06,Houston,,,,,Search,7.709537775526113
2025-01-06,Atlanta,,,,,Search,2.6634216596730247
2025-01-06,Phoenix,,,,,Search,0.3185090785155226
2025-01-06,Seattle,,,,,Search,3.796396173522248
2025-01-06,NYC,,,,,Social,1.0080912878336068
2025-01-06,LA,,,,,Social,0.4121694136329436
2025-01-06,Chicago,,,,,Social,7.683137855572154
2025-01-06,Dallas,,,,,Social,0.9983302669574711
2025-01-06,Houston,,,,,Social,5.171866639792331
2025-01-06,Atlanta,,,,,Social,1.0891949565357446
2025-01-06,Phoenix,,,,,Social,0.30798891288628566
2025-01-06,Seattle,,,,,Social,0.5168177259053623
2025-01-06,NYC,,,,,Display,5.259917199380828
2025-01-06,LA,,,,,Display,2.419026866966685
2025-01-06,Chicago,,,,,Display,6.758898386591541
2025-01-06,Dallas,,,,,Display,1.8173035019066073
2025-01-06,Houston,,,,,Display,40.59067384430687
2025-01-06,Atlanta,,,,,Display,29.973947288716246
2025-01-06,Phoenix,,,,,Display,2.8823327801750076
2025-01-06,Seattle,,,,,Display,20.533632881264616
2025-01-06,NYC,,,,,Price,11.928292037895172
2025-01-06,LA,,,,,Price,12.04320158140806
2025-01-06,Chicago,,,,,Price,11.638042173993599
2025-01-06,Dallas,,,,,Price,12.022357090785022
2025-01-06,Houston,,,,,Price,11.783963616367911
2025-01-06,Atlanta,,,,,Price,11.809083954375923
2025-01-06,Phoenix,,,,,Price,12.022969435196536
2025-01-06,Seattle,,,,,Price,12.027887858230798
2025-01-13,NYC,,,,,Sales,123.06846253694451
2025-01-13,LA,,,,,Sales,225.19525487203856
2025-01-13,Chicago,,,,,Sales,176.06186819129974
2025-01-13,Dallas,,,,,Sales,170.75448880167144
2025-01-13,Houston,,,,,Sales,313.12896645946375
2025-01-13,Atlanta,,,,,Sales,196.40625514833533
2025-01-13,Phoenix,,,,,Sales,186.15252887563642
2025-01-13,Seattle,,,,,Sales,149.53812900173915
2025-01-13,NYC,,,,,TV,11.515466115475517
2025-01-13,LA,,,,,TV,149.18913955366742
2025-01-13,Chicago,,,,,TV,16.844393760137738
2025-01-13,Dallas,,,,,TV,170.39787168581768
2025-01-13,Houston,,,,,TV,5.951546800192156
2025-01-13,Atlanta,,,,,TV,10.496677071717569
2025-01-13,Phoenix,,,,,TV,7.541457351190352
2025-01-13,Seattle,,,,,TV,15.040770451643068
2025-01-13,NYC,,,,,Search,0.6389940723139408
2025-01-13,LA,,,,,Search,0.1602137929810642
2025-01-13,Chicago,,,,,Search,12.631254736691243
2025-01-13,Dallas,,,,,Search,3.4325260048851027
2025-01-13,Houston,,,,,Search,17.666705092750654
2025-01-13,Atlanta,,,,,Search,6.577595485249317
2025-01-13,Phoenix,,,,,Search,0.33437881404719927
2025-01-13,Seattle,,,,,Search,1.0112698795751525
2025-01-13,NYC,,,,,Social,0.5900781914554908
2025-01-13,LA,,,,,Social,2.4727045608483107
2025-01-13,Chicago,,,,,Social,1.5877879197846094
2025-01-13,Dallas,,,,,Social,3.8501479746496994
2025-01-13,Houston,,,,,Social,9.99015100995843
2025-01-13,Atlanta,,,,,Social,0.7865836860369916
2025-01-13,Phoenix,,,,,Social,0.43519941924634026
2025-01-13,Seattle,,,,,Social,0.43521911877609754
2025-01-13,NYC,,,,,Display,4.012328365989914
2025-01-13,LA,,,,,Display,19.527649936664734
2025-01-13,Chicago,,,,,Display,9.057596443173544
2025-01-13,Dallas,,,,,Display,2.1782188526042967
2025-01-13,Houston,,,,,Display,27.957754012258857
2025-01-13,Atlanta,,,,,Display,64.70453628655467
2025-01-13,Phoenix,,,,,Display,2.8488648510347105
2025-01-13,Seattle,,,,,Display,58.50051307471795
2025-01-13,NYC,,,,,Price,11.551401526747672
2025-01-13,LA,,,,,Price,11.31164087603622
2025-01-13,Chicago,,,,,Price,11.48577269111976
2025-01-13,Dallas,,,,,Price,11.755477474414192
2025-01-13,Houston,,,,,Price,12.035242336292725
2025-01-13,Atlanta,,,,,Price,11.60742441398889
2025-01-13,Phoenix,,,,,Price,11.751652102200161
2025-01-13,Seattle,,,,,Price,12.395186261457365
2025-01-20,NYC,,,,,Sales,127.84094163078737
2025-01-20,LA,,,,,Sales,231.51035459880012
2025-01-20,Chicago,,,,,Sales,160.74864989166062
2025-01-20,Dallas,,,,,Sales,166.45578410750227
2025-01-20,Houston,,,,,Sales,313.27937745459934
2025-01-20,Atlanta,,,,,Sales,191.51951414472325
2025-01-20,Phoenix,,,,,Sales,188.38892849011356
2025-01-20,Seattle,,,,,Sales,147.7154336273339
2025-01-20,NYC,,,,,TV,8.490201296860462
2025-01-20,LA,,,,,TV,109.99718433857609
2025-01-20,Chicago,,,,,TV,13.56141357599001
2025-01-20,Dallas,,,,,TV,97.12265083090934
2025-01-20,Houston,,,,,TV,39.00562538573274
2025-01-20,Atlanta,,,,,TV,9.670147880310104
2025-01-20,Phoenix,,,,,TV,11.074297328208436
2025-01-20,Seattle,,,,,TV,15.730336992189214
2025-01-20,NYC,,,,,Search,0.8359724391444132
2025-01-20,LA,,,,,Search,0.19446514294671696
2025-01-20,Chicago,,,,,Search,14.016817107458083
2025-01-20,Dallas,,,,,Search,5.4127042429531755
2025-01-20,Houston,,,,,Search,15.176732886852713
2025-01-20,Atlanta,,,,,Search,8.227268657578882
2025-01-20,Phoenix,,,,,Search,0.2358915451045735
2025-01-20,Seattle,,,,,Search,0.47753803166382447
2025-01-20,NYC,,,,,Social,0.7798787713793921
2025-01-20,LA,,,,,Social,4.135912471987773
2025-01-20,Chicago,,,,,Social,0.31479335367703026
2025-01-20,Dallas,,,,,Social,6.616693978977996
2025-01-20,Houston,,,,,Social,10.492750364663415
2025-01-20,Atlanta,,,,,Social,0.8828399677652738
2025-01-20,Phoenix,,,,,Social,0.366048037252185
2025-01-20,Seattle,,,,,Social,0.5884472907094971
2025-01-20,NYC,,,,,Display,3.7506919935733283
2025-01-20,LA,,,,,Display,30.63419703084623
2025-01-20,Chicago,,,,,Display,5.267160835590425
2025-01-20,Dallas,,,,,Display,7.563813792817989
2025-01-20,Houston,,,,,Display,38.2036901418279
2025-01-20,Atlanta,,,,,Display,123.39075604680012
2025-01-20,Phoenix,,,,,Display,2.977067603479461
2025-01-20,Seattle,,,,,Display,41.067609205825896
2025-01-20,NYC,,,,,Price,11.602214351493512
2025-01-20,LA,,,,,Price,12.017465981992768
2025-01-20,Chicago,,,,,Price,12.037318739220245
2025-01-20,Dallas,,,,,Price,11.609637039083115
2025-01-20,Houston,,,,,Price,12.135849919255676
2025-01-20,Atlanta,,,,,Price,11.508067197884188
2025-01-20,Phoenix,,,,,Price,12.086217304080208
2025-01-20,Seattle,,,,,Price,11.58307676912906
2025-01-27,NYC,,,,,Sales,141.34545624046544
2025-01-27,LA,,,,,Sales,227.42038812606978
2025-01-27,Chicago,,,,,Sales,156.72004791813748
2025-01-27,Dallas,,,,,Sales,158.7410146925152
2025-01-27,Houston,,,,,Sales,268.51529349273983
2025-01-27,Atlanta,,,,,Sales,173.47915260772575
2025-01-27,Phoenix,,,,,Sales,194.03442676005403
2025-01-27,Seattle,,,,,Sales,144.02661103484255
2025-01-27,NYC,,,,,TV,86.25293806147906
2025-01-27,LA,,,,,TV,7.827583204961308
2025-01-27,Chicago,,,,,TV,143.26278603334848
2025-01-27,Dallas,,,,,TV,5.262873281241406
2025-01-27,Houston,,,,,TV,81.21187600420053
2025-01-27,Atlanta,,,,,TV,10.14522582136965
2025-01-27,Phoenix,,,,,TV,72.97475474453785
2025-01-27,Seattle,,,,,TV,24.857902854568415
2025-01-27,NYC,,,,,Search,0.9006320747769869
2025-01-27,LA,,,,,Search,0.2106407759839683
2025-01-27,Chicago,,,,,Search,7.177366134792423
2025-01-27,Dallas,,,,,Search,4.7624160885838105
2025-01-27,Houston,,,,,Search,0.6691040964175229
2025-01-27,Atlanta,,,,,Search,1.8322016148545595
2025-01-27,Phoenix,,,,,Search,1.419000165320036
2025-01-27,Seattle,,,,,Search,1.1870198241183647
2025-01-27,NYC,,,,,Social,6.2618984198200565
2025-01-27,LA,,,,,Social,9.150264295853908
2025-01-27,Chicago,,,,,Social,0.2662213336140564
2025-01-27,Dallas,,,,,Social,7.624148061154063
2025-01-27,Houston,,,,,Social,7.7203248891985305
2025-01-27,Atlanta,,,,,Social,0.5510947993253118
2025-01-27,Phoenix,,,,,Social,0.3134268429024456
2025-01-27,Seattle,,,,,Social,0.5408206192443389
2025-01-27,NYC,,,,,Display,3.1377309483363813
2025-01-27,LA,,,,,Display,40.093099852534536
2025-01-27,Chicago,,,,,Display,5.2661771152807395
2025-01-27,Dallas,,,,,Display,26.129574638868217
2025-01-27,Houston,,,,,Display,24.21830567213628
2025-01-27,Atlanta,,,,,Display,25.690734666060283
2025-01-27,Phoenix,,,,,Display,29.634752562051904
2025-01-27,Seattle,,,,,Display,39.64677759241539
2025-01-27,NYC,,,,,Price,11.87947883015932
2025-01-27,LA,,,,,Price,11.779543795916823
2025-01-27,Chicago,,,,,Price,11.714177208134197
2025-01-27,Dallas,,,,,Price,12.04464571016506
2025-01-27,Houston,,,,,Price,11.724247178467126
2025-01-27,Atlanta,,,,,Price,11.928238225513885
2025-01-27,Phoenix,,,,,Price,11.710510907274731
2025-01-27,Seattle,,,,,Price,11.820799685227572
2025-02-03,NYC,,,,,Sales,180.29186803209916
2025-02-03,LA,,,,,Sales,201.22340339943713
2025-02-03,Chicago,,,,,Sales,138.64741680416756
2025-02-03,Dallas,,,,,Sales,142.8079845895966
2025-02-03,Houston,,,,,Sales,244.92790850588997
2025-02-03,Atlanta,,,,,Sales,171.18750165861704
2025-02-03,Phoenix,,,,,Sales,207.00381468511543
2025-02-03,Seattle,,,,,Sales,179.27359544307023
2025-02-03,NYC,,,,,TV,184.03433450969
2025-02-03,LA,,,,,TV,11.252021903156567
2025-02-03,Chicago,,,,,TV,260.90367614647363
2025-02-03,Dallas,,,,,TV,8.158044751523867
2025-02-03,Houston,,,,,TV,125.66966757933336
2025-02-03,Atlanta,,,,,TV,9.451353854965637
2025-02-03,Phoenix,,,,,TV,88.4932249148657
2025-02-03,Seattle,,,,,TV,218.50948669834798
2025-02-03,NYC,,,,,Search,2.3841133651613844
2025-02-03,LA,,,,,Search,2.050969070665982
2025-02-03,Chicago,,,,,Search,1.3080259254530748
2025-02-03,Dallas,,,,,Search,0.1999132475399583
2025-02-03,Houston,,,,,Search,0.9322975121805361
2025-02-03,Atlanta,,,,,Search,0.5716112026733373
2025-02-03,Phoenix,,,,,Search,5.058936224133619
2025-02-03,Seattle,,,,,Search,3.536254376430227
2025-02-03,NYC,,,,,Social,13.095453364313064
2025-02-03,LA,,,,,Social,4.437787100196715
2025-02-03,Chicago,,,,,Social,0.44614277825083754
2025-02-03,Dallas,,,,,Social,3.3618066414427696
2025-02-03,Houston,,,,,Social,3.6863667724914233
2025-02-03,Atlanta,,,,,Social,5.051803132739687
2025-02-03,Phoenix,,,,,Social,5.637764585299994
2025-02-03,Seattle,,,,,Social,4.542782237801457
2025-02-03,NYC,,,,,Display,6.981651114421734
2025-02-03,LA,,,,,Display,38.72761572674668
2025-02-03,Chicago,,,,,Display,7.539575144201114
2025-02-03,Dallas,,,,,Display,30.018233495361386
2025-02-03,Houston,,,,,Display,11.189957258879632
2025-02-03,Atlanta,,,,,Display,24.695543259173686
2025-02-03,Phoenix,,,,,Display,88.49700210227991
2025-02-03,Seattle,,,,,Display,67.31561373150937
2025-02-03,NYC,,,,,Price,11.70415427379815
2025-02-03,LA,,,,,Price,11.743095828647204
2025-02-03,Chicago,,,,,Price,12.269053699559205
2025-02-03,Dallas,,,,,Price,11.722565135869909
2025-02-03,Houston,,,,,Price,12.240470799870726
2025-02-03,Atlanta,,,,,Price,11.713411566386977
2025-02-03,Phoenix,,,,,Price,12.10099447657866
2025-02-03,Seattle,,,,,Price,11.658270287493968
2025-02-10,NYC,,,,,Sales,203.15218718307574
2025-02-10,LA,,,,,Sales,195.56865249724538
2025-02-10,Chicago,,,,,Sales,160.88737081567135
2025-02-10,Dallas,,,,,Sales,154.0327138879656
2025-02-10,Houston,,,,,Sales,246.60209061394158
2025-02-10,Atlanta,,,,,Sales,173.5139059696899
2025-02-10,Phoenix,,,,,Sales,212.62118627090206
2025-02-10,Seattle,,,,,Sales,216.29090301552708
2025-02-10,NYC,,,,,TV,248.9768689233383
2025-02-10,LA,,,,,TV,9.197571122058049
2025-02-10,Chicago,,,,,TV,115.81669853508936
2025-02-10,Dallas,,,,,TV,7.0029423768526184
2025-02-10,Houston,,,,,TV,53.910815042757015
2025-02-10,Atlanta,,,,,TV,71.65691498263946
2025-02-10,Phoenix,,,,,TV,87.65796053146526
2025-02-10,Seattle,,,,,TV,282.49220483775736
2025-02-10,NYC,,,,,Search,11.096530974239144
2025-02-10,LA,,,,,Search,6.502460575209821
2025-02-10,Chicago,,,,,Search,0.5495248239373415
2025-02-10,Dallas,,,,,Search,0.2798402854929596
2025-02-10,Houston,,,,,Search,0.7463412840237237
2025-02-10,Atlanta,,,,,Search,0.4593967062897442
2025-02-10,Phoenix,,,,,Search,4.99638702225712
2025-02-10,Seattle,,,,,Search,13.674720955725672
2025-02-10,NYC,,,,,Social,17.793137027022667
2025-02-10,LA,,,,,Social,2.7117523472805036
2025-02-10,Chicago,,,,,Social,0.4797748477253944
2025-02-10,Dallas,,,,,Social,1.6062405128111614
2025-02-10,Houston,,,,,Social,0.6733717912814631
2025-02-10,Atlanta,,,,,Social,11.019303015438124
2025-02-10,Phoenix,,,,,Social,6.555781555151888
2025-02-10,Seattle,,,,,Social,16.13094096470854
2025-02-10,NYC,,,,,Display,36.72039846914693
2025-02-10,LA,,,,,Display,45.57221350824185
2025-02-10,Chicago,,,,,Display,64.00802616301749
2025-02-10,Dallas,,,,,Display,61.09235374221989
2025-02-10,Houston,,,,,Display,2.9135111521510337
2025-02-10,Atlanta,,,,,Display,1.8187996855287054
2025-02-10,Phoenix,,,,,Display,63.30195645958725
2025-02-10,Seattle,,,,,Display,24.648827037320803
2025-02-10,NYC,,,,,Price,12.03483113381284
2025-02-10,LA,,,,,Price,11.947538014739745
2025-02-10,Chicago,,,,,Price,11.650204716113242
2025-02-10,Dallas,,,,,Price,11.335326964258641
2025-02-10,Houston,,,,,Price,11.956068847534821
2025-02-10,Atlanta,,,,,Price,11.786984673665325
2025-02-10,Phoenix,,,,,Price,12.011652826089525
2025-02-10,Seattle,,,,,Price,11.255661887845655
2025-02-17,NYC,,,,,Sales,192.79784397733823
2025-02-17,LA,,,,,Sales,190.0184714359235
2025-02-17,Chicago,,,,,Sales,142.14501321872248
2025-02-17,Dallas,,,,,Sales,139.08254176505116
2025-02-17,Houston,,,,,Sales,220.3844027127233
