Geography,Period,VariableName,VariableValue,Product,Campaign,Outlet,Creative
geo_12,2024-04-15,Sales,10988.256561797665,,,,
geo_12,2024-04-22,Sales,10969.047616566932,,,,
geo_12,2024-04-29,Sales,11002.149630202719,,,,
geo_12,2024-05-06,Sales,10860.528064510268,,,,
geo_12,2024-05-13,Sales,11012.398562813534,,,,
geo_12,2024-05-20,Sales,10988.990951791886,,,,
geo_12,2024-05-27,Sales,11085.339234337795,,,,
geo_12,2024-06-03,Sales,11157.084558635732,,,,
geo_12,2024-06-10,Sales,11054.606566051943,,,,
geo_12,2024-06-17,Sales,11002.166761851877,,,,
geo_12,2024-06-24,Sales,10843.466770266597,,,,
geo_12,2024-07-01,Sales,10903.08466400479,,,,
geo_12,2024-07-08,Sales,11021.111368073827,,,,
geo_12,2024-07-15,Sales,11059.466840617328,,,,
geo_12,2024-07-22,Sales,11056.872997126331,,,,
geo_12,2024-07-29,Sales,10801.031016280063,,,,
geo_12,2024-08-05,Sales,10912.719028762438,,,,
geo_12,2024-08-12,Sales,10755.540566719183,,,,
geo_12,2024-08-19,Sales,10854.673597810654,,,,
geo_12,2024-08-26,Sales,10628.41915002357,,,,
geo_12,2024-09-02,Sales,10478.265514995712,,,,
geo_12,2024-09-09,Sales,10677.654136654484,,,,
geo_12,2024-09-16,Sales,10540.665763554813,,,,
geo_12,2024-09-23,Sales,10656.466230571388,,,,
geo_12,2024-09-30,Sales,10524.997218135679,,,,
geo_12,2024-10-07,Sales,10580.656427448203,,,,
geo_12,2024-10-14,Sales,10617.264144412213,,,,
geo_12,2024-10-21,Sales,10635.577554963373,,,,
geo_12,2024-10-28,Sales,10435.108901238547,,,,
geo_12,2024-11-04,Sales,10594.725642424815,,,,
geo_12,2024-11-11,Sales,11023.365191076242,,,,
geo_12,2024-11-18,Sales,10944.002763787794,,,,
geo_12,2024-11-25,Sales,10870.731121827272,,,,
geo_12,2024-12-02,Sales,10556.592474432906,,,,
geo_12,2024-12-09,Sales,10748.854986924707,,,,
geo_12,2024-12-16,Sales,10809.112555101236,,,,
geo_12,2024-12-23,Sales,10882.442435021663,,,,
geo_13,2022-01-03,Sales,10390.575742341209,,,,
geo_13,2022-01-10,Sales,10504.957711263201,,,,
geo_13,2022-01-17,Sales,10839.686615574736,,,,
geo_13,2022-01-24,Sales,10844.603379294276,,,,
geo_13,2022-01-31,Sales,10617.794825284695,,,,
geo_13,2022-02-07,Sales,10593.12313649752,,,,
geo_13,2022-02-14,Sales,10960.937635372005,,,,
geo_13,2022-02-21,Sales,10942.123791607231,,,,
geo_13,2022-02-28,Sales,10751.238950851886,,,,
geo_13,2022-03-07,Sales,10827.172154110607,,,,
geo_13,2022-03-14,Sales,10766.565079088256,,,,
geo_13,2022-03-21,Sales,10668.495881678622,,,,
geo_13,2022-03-28,Sales,10872.38088705932,,,,
geo_13,2022-04-04,Sales,10923.407619853253,,,,
geo_13,2022-04-11,Sales,10980.334784826131,,,,
geo_13,2022-04-18,Sales,10980.73976482201,,,,
geo_13,2022-04-25,Sales,10794.6058913092,,,,
geo_13,2022-05-02,Sales,10741.343059672035,,,,
geo_13,2022-05-09,Sales,10950.05435728181,,,,
geo_13,2022-05-16,Sales,10709.148069669118,,,,
geo_13,2022-05-23,Sales,10724.323172188806,,,,
geo_13,2022-05-30,Sales,10877.269652190804,,,,
geo_13,2022-06-06,Sales,10845.405807258792,,,,
geo_13,2022-06-13,Sales,10780.708293800559,,,,
geo_13,2022-06-20,Sales,10835.925493902578,,,,
geo_13,2022-06-27,Sales,10826.522600173197,,,,
geo_13,2022-07-04,Sales,10514.968112482748,,,,
geo_13,2022-07-11,Sales,10669.55270759659,,,,
geo_13,2022-07-18,Sales,10595.458794006274,,,,
geo_13,2022-07-25,Sales,10528.059748522026,,,,
geo_13,2022-08-01,Sales,10586.5668708064,,,,
geo_13,2022-08-08,Sales,10354.575389395037,,,,
geo_13,2022-08-15,Sales,10536.226709722623,,,,
geo_13,2022-08-22,Sales,10521.637982711916,,,,
geo_13,2022-08-29,Sales,10640.891807351265,,,,
geo_13,2022-09-05,Sales,10777.24155337954,,,,
geo_13,2022-09-12,Sales,10493.235199858203,,,,
geo_13,2022-09-19,Sales,10374.012030927592,,,,
geo_13,2022-09-26,Sales,10438.712781155798,,,,
geo_13,2022-10-03,Sales,10432.401324760422,,,,
geo_13,2022-10-10,Sales,10487.597751342468,,,,
geo_13,2022-10-17,Sales,10649.43987624666,,,,
geo_13,2022-10-24,Sales,10522.684400023138,,,,
geo_13,2022-10-31,Sales,10526.108381022725,,,,
geo_13,2022-11-07,Sales,10632.44939911218,,,,
geo_13,2022-11-14,Sales,10501.667121140752,,,,
geo_13,2022-11-21,Sales,10382.640148641656,,,,
geo_13,2022-11-28,Sales,10477.848452813088,,,,
geo_13,2022-12-05,Sales,10722.35261646568,,,,
geo_13,2022-12-12,Sales,10703.493354718074,,,,
geo_13,2022-12-19,Sales,10859.66987465265,,,,
geo_13,2022-12-26,Sales,10813.267467361622,,,,
geo_13,2023-01-02,Sales,10777.556059622775,,,,
geo_13,2023-01-09,Sales,10997.571867328452,,,,
geo_13,2023-01-16,Sales,10846.95132261404,,,,
geo_13,2023-01-23,Sales,10775.454876507632,,,,
geo_13,2023-01-30,Sales,10790.379734707163,,,,
geo_13,2023-02-06,Sales,11043.726763818397,,,,
geo_13,2023-02-13,Sales,11098.737304273069,,,,
geo_13,2023-02-20,Sales,10807.272750575725,,,,
geo_13,2023-02-27,Sales,10680.685641631844,,,,
geo_13,2023-03-06,Sales,10847.913870431508,,,,
geo_13,2023-03-13,Sales,10695.332388103909,,,,
geo_13,2023-03-20,Sales,10764.754651214951,,,,
geo_13,2023-03-27,Sales,11011.21385282726,,,,
geo_13,2023-04-03,Sales,10725.83282925373,,,,
geo_13,2023-04-10,Sales,10879.273655803254,,,,
geo_13,2023-04-17,Sales,11132.891334360203,,,,
geo_13,2023-04-24,Sales,11120.541212348655,,,,
geo_13,2023-05-01,Sales,11158.15160014865,,,,
geo_13,2023-05-08,Sales,11074.319196099881,,,,
geo_13,2023-05-15,Sales,10928.382969873415,,,,
geo_13,2023-05-22,Sales,11130.988863776725,,,,
geo_13,2023-05-29,Sales,10661.769809696829,,,,
geo_13,2023-06-05,Sales,10746.195440256959,,,,
geo_13,2023-06-12,Sales,10899.16861231594,,,,
geo_13,2023-06-19,Sales,10971.32795380787,,,,
geo_13,2023-06-26,Sales,10645.935469024947,,,,
geo_13,2023-07-03,Sales,11035.169215324744,,,,
geo_13,2023-07-10,Sales,10776.517415938804,,,,
geo_13,2023-07-17,Sales,10766.066819772457,,,,
geo_13,2023-07-24,Sales,10631.184342187424,,,,
geo_13,2023-07-31,Sales,10496.299374960152,,,,
geo_13,2023-08-07,Sales,10462.042741298585,,,,
geo_13,2023-08-14,Sales,10637.538137880467,,,,
geo_13,2023-08-21,Sales,10919.808633885583,,,,
geo_13,2023-08-28,Sales,10670.605546876137,,,,
geo_13,2023-09-04,Sales,10846.165446059467,,,,
geo_13,2023-09-11,Sales,10478.298375591312,,,,
geo_13,2023-09-18,Sales,10525.97249957151,,,,
geo_13,2023-09-25,Sales,10644.556269866336,,,,
geo_13,2023-10-02,Sales,10588.291264676003,,,,
geo_13,2023-10-09,Sales,10684.185576162909,,,,
geo_13,2023-10-16,Sales,10686.196348180223,,,,
geo_13,2023-10-23,Sales,10575.355392583951,,,,
geo_13,2023-10-30,Sales,10970.62770788439,,,,
geo_13,2023-11-06,Sales,10651.876116945721,,,,
geo_13,2023-11-13,Sales,10732.230964693297,,,,
geo_13,2023-11-20,Sales,10648.487098086856,,,,
geo_13,2023-11-27,Sales,10627.554758701373,,,,
geo_13,2023-12-04,Sales,10633.135494379201,,,,
geo_13,2023-12-11,Sales,10494.024445187419,,,,
geo_13,2023-12-18,Sales,10846.023669644608,,,,
geo_13,2023-12-25,Sales,10668.185439800236,,,,
geo_13,2024-01-01,Sales,10943.320656020667,,,,
geo_13,2024-01-08,Sales,10801.381016901898,,,,
geo_13,2024-01-15,Sales,11043.4595674454,,,,
geo_13,2024-01-22,Sales,10899.4700385587,,,,
geo_13,2024-01-29,Sales,10927.104086600646,,,,
geo_13,2024-02-05,Sales,10896.065979897581,,,,
geo_13,2024-02-12,Sales,11087.204727713714,,,,
geo_13,2024-02-19,Sales,11284.831464243021,,,,
geo_13,2024-02-26,Sales,11123.22398165763,,,,
geo_13,2024-03-04,Sales,11116.885898236833,,,,
geo_13,2024-03-11,Sales,11238.342684180621,,,,
geo_13,2024-03-18,Sales,10996.587160927533,,,,
geo_13,2024-03-25,Sales,11140.326690089727,,,,
geo_13,2024-04-01,Sales,10869.286125435221,,,,
geo_13,2024-04-08,Sales,10865.069329062531,,,,
geo_13,2024-04-15,Sales,11154.493766975169,,,,
geo_13,2024-04-22,Sales,10919.194436429209,,,,
geo_13,2024-04-29,Sales,11102.040019723785,,,,
geo_13,2024-05-06,Sales,10870.756363595874,,,,
geo_13,2024-05-13,Sales,11232.563704310587,,,,
geo_13,2024-05-20,Sales,11051.73803980842,,,,
geo_13,2024-05-27,Sales,11226.311342106188,,,,
geo_13,2024-06-03,Sales,11140.907354541656,,,,
geo_13,2024-06-10,Sales,11164.725010285527,,,,
geo_13,2024-06-17,Sales,11006.987347901888,,,,
geo_13,2024-06-24,Sales,10985.620100440708,,,,
geo_13,2024-07-01,Sales,11018.425123490135,,,,
geo_13,2024-07-08,Sales,11011.984461122574,,,,
geo_13,2024-07-15,Sales,11177.010034154988,,,,
geo_13,2024-07-22,Sales,11050.496661166288,,,,
geo_13,2024-07-29,Sales,10844.149932529477,,,,
geo_13,2024-08-05,Sales,10977.27091941213,,,,
geo_13,2024-08-12,Sales,10803.437792244265,,,,
geo_13,2024-08-19,Sales,10893.533554880902,,,,
geo_13,2024-08-26,Sales,10590.7581792927,,,,
geo_13,2024-09-02,Sales,10621.995325640437,,,,
geo_13,2024-09-09,Sales,10637.821501091212,,,,
geo_13,2024-09-16,Sales,10724.437584216965,,,,
geo_13,2024-09-23,Sales,10619.276825871175,,,,
geo_13,2024-09-30,Sales,10691.391180414967,,,,
geo_13,2024-10-07,Sales,10745.584537366727,,,,
geo_13,2024-10-14,Sales,10827.120112557726,,,,
geo_13,2024-10-21,Sales,10435.120322786084,,,,
geo_13,2024-10-28,Sales,10585.987608799978,,,,
geo_13,2024-11-04,Sales,10634.321177523223,,,,
geo_13,2024-11-11,Sales,10950.96249657007,,,,
geo_13,2024-11-18,Sales,11052.369342655613,,,,
geo_13,2024-11-25,Sales,10761.768210529457,,,,
geo_13,2024-12-02,Sales,10748.594035151278,,,,
geo_13,2024-12-09,Sales,10745.52422207208,,,,
geo_13,2024-12-16,Sales,11071.929358914882,,,,
geo_13,2024-12-23,Sales,11140.536383105018,,,,
geo_14,2022-01-03,Sales,10409.858712856192,,,,
geo_14,2022-01-10,Sales,10451.059372759613,,,,
geo_14,2022-01-17,Sales,10618.286165634054,,,,
geo_14,2022-01-24,Sales,10620.15576661974,,,,
geo_14,2022-01-31,Sales,10577.727585851771,,,,
geo_14,2022-02-07,Sales,10613.691808953796,,,,
geo_14,2022-02-14,Sales,10854.878353541608,,,,
geo_14,2022-02-21,Sales,10737.850863010404,,,,
geo_14,2022-02-28,Sales,10548.112165438684,,,,
geo_14,2022-03-07,Sales,10835.92773727837,,,,
geo_14,2022-03-14,Sales,10907.01249350707,,,,
geo_14,2022-03-21,Sales,10784.104995059259,,,,
geo_14,2022-03-28,Sales,10713.677266861756,,,,
geo_14,2022-04-04,Sales,10962.295159119312,,,,
geo_14,2022-04-11,Sales,10970.539747590896,,,,
geo_14,2022-04-18,Sales,10816.864272727562,,,,
geo_14,2022-04-25,Sales,10779.029602554476,,,,
geo_14,2022-05-02,Sales,10819.725975715179,,,,
geo_14,2022-05-09,Sales,10992.988484743546,,,,
geo_14,2022-05-16,Sales,10909.556091931767,,,,
geo_14,2022-05-23,Sales,10722.343791563233,,,,
geo_14,2022-05-30,Sales,10736.783503984516,,,,
geo_14,2022-06-06,Sales,10765.642121263672,,,,
geo_14,2022-06-13,Sales,10790.904129579196,,,,
geo_14,2022-06-20,Sales,10721.453946022206,,,,
geo_14,2022-06-27,Sales,10801.636442489174,,,,
geo_14,2022-07-04,Sales,10451.709339864585,,,,
geo_14,2022-07-11,Sales,10534.07922882297,,,,
geo_14,2022-07-18,Sales,10554.228247051382,,,,
geo_14,2022-07-25,Sales,10570.641781949113,,,,
geo_14,2022-08-01,Sales,10724.375450179969,,,,
geo_14,2022-08-08,Sales,10314.439451623226,,,,
geo_14,2022-08-15,Sales,10559.897745417493,,,,
geo_14,2022-08-22,Sales,10506.550584249315,,,,
geo_14,2022-08-29,Sales,10806.795097845246,,,,
geo_14,2022-09-05,Sales,10585.56428572934,,,,
geo_14,2022-09-12,Sales,10512.159301258733,,,,
geo_14,2022-09-19,Sales,10242.832621809785,,,,
geo_14,2022-09-26,Sales,10330.818039470443,,,,
geo_14,2022-10-03,Sales,10539.699071926783,,,,
geo_14,2022-10-10,Sales,10429.480122888992,,,,
geo_14,2022-10-17,Sales,10633.645881300146,,,,
geo_14,2022-10-24,Sales,10474.28114913211,,,,
geo_14,2022-10-31,Sales,10570.75272141059,,,,
geo_14,2022-11-07,Sales,10529.16681672789,,,,
geo_14,2022-11-14,Sales,10523.885550233104,,,,
geo_14,2022-11-21,Sales,10553.935730407164,,,,
geo_14,2022-11-28,Sales,10428.118697669035,,,,
geo_14,2022-12-05,Sales,10669.113389648779,,,,
geo_14,2022-12-12,Sales,10556.978192210127,,,,
geo_14,2022-12-19,Sales,10707.25645421553,,,,
geo_14,2022-12-26,Sales,10883.211404031626,,,,
geo_14,2023-01-02,Sales,10759.819122642979,,,,
geo_14,2023-01-09,Sales,10965.777898631666,,,,
geo_14,2023-01-16,Sales,10858.849433472864,,,,
geo_14,2023-01-23,Sales,10701.942665324917,,,,
geo_14,2023-01-30,Sales,10746.788844619528,,,,
geo_14,2023-02-06,Sales,10835.572416767483,,,,
geo_14,2023-02-13,Sales,10852.022212910719,,,,
geo_14,2023-02-20,Sales,10696.746710379322,,,,
geo_14,2023-02-27,Sales,10584.533198271085,,,,
geo_14,2023-03-06,Sales,10997.010909144914,,,,
geo_14,2023-03-13,Sales,10710.480701158871,,,,
geo_14,2023-03-20,Sales,10765.815054494595,,,,
geo_14,2023-03-27,Sales,10930.76042526242,,,,
geo_14,2023-04-03,Sales,10685.478819471296,,,,
geo_14,2023-04-10,Sales,10911.416071892736,,,,
geo_14,2023-04-17,Sales,11020.6904934721,,,,
geo_14,2023-04-24,Sales,11016.503085221477,,,,
geo_14,2023-05-01,Sales,11064.677581261674,,,,
geo_14,2023-05-08,Sales,10945.18751874275,,,,
geo_14,2023-05-15,Sales,10910.852036411994,,,,
geo_14,2023-05-22,Sales,11033.23742277176,,,,
geo_14,2023-05-29,Sales,10708.393677594473,,,,
geo_14,2023-06-05,Sales,10848.10745843216,,,,
geo_14,2023-06-12,Sales,10974.792307652415,,,,
geo_14,2023-06-19,Sales,10816.998179455917,,,,
geo_14,2023-06-26,Sales,10587.501204779028,,,,
geo_14,2023-07-03,Sales,10864.915239337804,,,,
geo_14,2023-07-10,Sales,10860.135316975096,,,,
geo_14,2023-07-17,Sales,10650.240941373331,,,,
geo_14,2023-07-24,Sales,10520.972202881348,,,,
geo_14,2023-07-31,Sales,10631.544039520802,,,,
geo_14,2023-08-07,Sales,10519.476893006495,,,,
geo_14,2023-08-14,Sales,10557.488733360584,,,,
geo_14,2023-08-21,Sales,10914.229786321603,,,,
geo_14,2023-08-28,Sales,10747.01786704077,,,,
geo_14,2023-09-04,Sales,10706.510053149683,,,,
geo_14,2023-09-11,Sales,10660.091097979544,,,,
geo_14,2023-09-18,Sales,10537.622763570602,,,,
geo_14,2023-09-25,Sales,10571.766141011225,,,,
geo_14,2023-10-02,Sales,10452.679695067536,,,,
geo_14,2023-10-09,Sales,10800.802991449114,,,,
geo_14,2023-10-16,Sales,10485.845945113286,,,,
geo_14,2023-10-23,Sales,10704.442795147737,,,,
geo_14,2023-10-30,Sales,10844.547856575586,,,,
geo_14,2023-11-06,Sales,10687.188886441487,,,,
geo_14,2023-11-13,Sales,10714.27678310689,,,,
geo_14,2023-11-20,Sales,10558.103178621617,,,,
geo_14,2023-11-27,Sales,10592.068408401501,,,,
geo_14,2023-12-04,Sales,10606.58200022425,,,,
geo_14,2023-12-11,Sales,10448.710227086145,,,,
geo_14,2023-12-18,Sales,10670.368052744838,,,,
geo_14,2023-12-25,Sales,10668.618905390369,,,,
geo_14,2024-01-01,Sales,11010.09518184569,,,,
geo_14,2024-01-08,Sales,10839.288303381867,,,,
geo_14,2024-01-15,Sales,10992.798666504441,,,,
geo_14,2024-01-22,Sales,10779.551965792582,,,,
geo_14,2024-01-29,Sales,10957.477096996001,,,,
geo_14,2024-02-05,Sales,10848.722396628687,,,,
geo_14,2024-02-12,Sales,11115.617971814283,,,,
geo_14,2024-02-19,Sales,11107.993620100979,,,,
geo_14,2024-02-26,Sales,11087.173076469067,,,,
geo_14,2024-03-04,Sales,11129.602663203761,,,,
geo_14,2024-03-11,Sales,11172.98057279687,,,,
geo_14,2024-03-18,Sales,10844.323300326247,,,,
geo_14,2024-03-25,Sales,11059.283729433326,,,,
geo_14,2024-04-01,Sales,11015.696288304636,,,,
geo_14,2024-04-08,Sales,10727.297534329044,,,,
geo_14,2024-04-15,Sales,11080.30568348228,,,,
geo_14,2024-04-22,Sales,10840.18945464505,,,,
geo_14,2024-04-29,Sales,10941.613635900176,,,,
geo_14,2024-05-06,Sales,10924.01305051615,,,,
geo_14,2024-05-13,Sales,10891.538936661076,,,,
geo_14,2024-05-20,Sales,10845.675284032437,,,,
geo_14,2024-05-27,Sales,10993.717405289686,,,,
geo_14,2024-06-03,Sales,11297.427057725838,,,,
geo_14,2024-06-10,Sales,10998.630186211243,,,,
geo_14,2024-06-17,Sales,11120.653083757014,,,,
geo_14,2024-06-24,Sales,10810.117499593523,,,,
geo_14,2024-07-01,Sales,10886.291114567843,,,,
geo_14,2024-07-08,Sales,11053.53483226966,,,,
geo_14,2024-07-15,Sales,11119.4031620839,,,,
geo_14,2024-07-22,Sales,10983.927185539986,,,,
geo_14,2024-07-29,Sales,10981.698549682562,,,,
geo_14,2024-08-05,Sales,10977.824918829541,,,,
geo_14,2024-08-12,Sales,10792.044795990309,,,,
geo_14,2024-08-19,Sales,10814.757242424343,,,,
geo_14,2024-08-26,Sales,10675.800604582435,,,,
geo_14,2024-09-02,Sales,10620.533725651452,,,,
geo_14,2024-09-09,Sales,10682.333869808446,,,,
geo_14,2024-09-16,Sales,10536.91222669817,,,,
geo_14,2024-09-23,Sales,10619.071346428747,,,,
geo_14,2024-09-30,Sales,10502.675860523717,,,,
geo_14,2024-10-07,Sales,10582.188586948407,,,,
geo_14,2024-10-14,Sales,10856.558897080251,,,,
geo_14,2024-10-21,Sales,10568.595123914676,,,,
geo_14,2024-10-28,Sales,10593.02342479808,,,,
geo_14,2024-11-04,Sales,10632.188852458676,,,,
geo_14,2024-11-11,Sales,10875.987237267702,,,,
geo_14,2024-11-18,Sales,10975.340098763092,,,,
geo_14,2024-11-25,Sales,10756.832519732729,,,,
geo_14,2024-12-02,Sales,10625.08929026115,,,,
geo_14,2024-12-09,Sales,10790.587729605357,,,,
geo_14,2024-12-16,Sales,10943.63016888655,,,,
geo_14,2024-12-23,Sales,10963.018354142467,,,,
geo_15,2022-01-03,Sales,10391.392939180354,,,,
geo_15,2022-01-10,Sales,10528.838426966522,,,,
geo_15,2022-01-17,Sales,10758.46529300028,,,,
geo_15,2022-01-24,Sales,10640.721074304645,,,,
geo_15,2022-01-31,Sales,10673.957587947622,,,,
geo_15,2022-02-07,Sales,10685.173506685474,,,,
geo_15,2022-02-14,Sales,10837.82867995361,,,,
geo_15,2022-02-21,Sales,10802.977386510602,,,,
geo_15,2022-02-28,Sales,10733.882402291027,,,,
geo_15,2022-03-07,Sales,10770.366563273976,,,,
geo_15,2022-03-14,Sales,10824.442831846298,,,,
geo_15,2022-03-21,Sales,10737.697962611217,,,,
geo_15,2022-03-28,Sales,10529.371108438669,,,,
geo_15,2022-04-04,Sales,11005.740885524141,,,,
geo_15,2022-04-11,Sales,10902.443723143342,,,,
geo_15,2022-04-18,Sales,10677.730037017329,,,,
geo_15,2022-04-25,Sales,10730.880131992655,,,,
geo_15,2022-05-02,Sales,10693.166725893207,,,,
geo_15,2022-05-09,Sales,11039.697764151464,,,,
geo_15,2022-05-16,Sales,10718.45243178322,,,,
geo_15,2022-05-23,Sales,10684.997484880669,,,,
geo_15,2022-05-30,Sales,10746.023741742218,,,,
geo_15,2022-06-06,Sales,10760.625086523289,,,,
geo_15,2022-06-13,Sales,10681.081362395214,,,,
geo_15,2022-06-20,Sales,10761.849402606354,,,,
geo_15,2022-06-27,Sales,10774.903746805792,,,,
geo_15,2022-07-04,Sales,10637.54893807511,,,,
geo_15,2022-07-11,Sales,10624.987468271642,,,,
geo_15,2022-07-18,Sales,10573.502236859513,,,,
geo_15,2022-07-25,Sales,10659.097954908095,,,,
geo_15,2022-08-01,Sales,10702.862950690098,,,,
geo_15,2022-08-08,Sales,10353.970677016807,,,,
geo_15,2022-08-15,Sales,10436.839834498707,,,,
geo_15,2022-08-22,Sales,10503.257332119401,,,,
geo_15,2022-08-29,Sales,10573.667905611655,,,,
geo_15,2022-09-05,Sales,10568.001085775202,,,,
geo_15,2022-09-12,Sales,10453.056556004914,,,,
geo_15,2022-09-19,Sales,10314.901067479163,,,,
geo_15,2022-09-26,Sales,10365.096556397399,,,,
geo_15,2022-10-03,Sales,10481.93472462204,,,,
geo_15,2022-10-10,Sales,10493.992615836001,,,,
geo_15,2022-10-17,Sales,10549.871974207055,,,,
geo_15,2022-10-24,Sales,10521.978843757712,,,,
geo_15,2022-10-31,Sales,10576.69396237717,,,,
geo_15,2022-11-07,Sales,10493.382460167028,,,,
geo_15,2022-11-14,Sales,10326.579021204298,,,,
geo_15,2022-11-21,Sales,10376.161034926421,,,,
geo_15,2022-11-28,Sales,10558.393597650607,,,,
geo_15,2022-12-05,Sales,10787.18370642007,,,,
geo_15,2022-12-12,Sales,10620.06182742892,,,,
geo_15,2022-12-19,Sales,10852.98683373067,,,,
geo_15,2022-12-26,Sales,10733.754784062476,,,,
geo_15,2023-01-02,Sales,10639.995701130927,,,,
geo_15,2023-01-09,Sales,10846.952074535564,,,,
geo_15,2023-01-16,Sales,10836.908404853284,,,,
geo_15,2023-01-23,Sales,10941.484245448379,,,,
geo_15,2023-01-30,Sales,10805.253583488962,,,,
geo_15,2023-02-06,Sales,10851.192248141646,,,,
geo_15,2023-02-13,Sales,11122.41293747092,,,,
geo_15,2023-02-20,Sales,10812.654877330844,,,,
geo_15,2023-02-27,Sales,10719.121540298189,,,,
geo_15,2023-03-06,Sales,10816.296716205878,,,,
geo_15,2023-03-13,Sales,10852.822513494999,,,,
geo_15,2023-03-20,Sales,10788.163489037395,,,,
geo_15,2023-03-27,Sales,10987.519620806674,,,,
geo_15,2023-04-03,Sales,10688.9470845814,,,,
geo_15,2023-04-10,Sales,10979.586936079935,,,,
geo_15,2023-04-17,Sales,11123.176090288693,,,,
geo_15,2023-04-24,Sales,10967.848521413842,,,,
geo_15,2023-05-01,Sales,11028.26080257252,,,,
geo_15,2023-05-08,Sales,11033.221747876414,,,,
geo_15,2023-05-15,Sales,10932.942886601377,,,,
geo_15,2023-05-22,Sales,11002.276934235713,,,,
geo_15,2023-05-29,Sales,10665.654047951224,,,,
geo_15,2023-06-05,Sales,10771.986326029253,,,,
geo_15,2023-06-12,Sales,10938.65938912629,,,,
geo_15,2023-06-19,Sales,10884.03922875138,,,,
geo_15,2023-06-26,Sales,10577.42227528781,,,,
geo_15,2023-07-03,Sales,10865.664098634157,,,,
geo_15,2023-07-10,Sales,10767.429650211316,,,,
geo_15,2023-07-17,Sales,10675.976725864703,,,,
geo_15,2023-07-24,Sales,10625.830973257413,,,,
geo_15,2023-07-31,Sales,10678.234653067833,,,,
geo_15,2023-08-07,Sales,10454.225703211347,,,,
geo_15,2023-08-14,Sales,10884.103166746723,,,,
geo_15,2023-08-21,Sales,10670.040112096705,,,,
geo_15,2023-08-28,Sales,10722.765101149811,,,,
geo_15,2023-09-04,Sales,10693.518498560386,,,,
geo_15,2023-09-11,Sales,10583.029890337133,,,,
geo_15,2023-09-18,Sales,10468.199009835085,,,,
geo_15,2023-09-25,Sales,10664.256905624046,,,,
geo_15,2023-10-02,Sales,10702.963281974482,,,,
geo_15,2023-10-09,Sales,10644.864878992468,,,,
geo_15,2023-10-16,Sales,10657.400729118779,,,,
geo_15,2023-10-23,Sales,10322.533721285132,,,,
geo_15,2023-10-30,Sales,10815.908703188923,,,,
geo_15,2023-11-06,Sales,10737.66529111659,,,,
geo_15,2023-11-13,Sales,10704.764533176398,,,,
geo_15,2023-11-20,Sales,10611.493487273257,,,,
geo_15,2023-11-27,Sales,10679.494536730648,,,,
geo_15,2023-12-04,Sales,10666.453758902107,,,,
geo_15,2023-12-11,Sales,10779.734980867044,,,,
geo_15,2023-12-18,Sales,10709.137506030322,,,,
geo_15,2023-12-25,Sales,10513.491950069569,,,,
geo_15,2024-01-01,Sales,11008.86723848362,,,,
geo_15,2024-01-08,Sales,10923.295805784785,,,,
geo_15,2024-01-15,Sales,11039.652313101607,,,,
geo_15,2024-01-22,Sales,10913.698114560271,,,,
geo_15,2024-01-29,Sales,10881.206378824956,,,,
geo_15,2024-02-05,Sales,10788.64178848414,,,,
geo_15,2024-02-12,Sales,10883.420267038126,,,,
geo_15,2024-02-19,Sales,11326.48562971497,,,,
geo_15,2024-02-26,Sales,11063.378953647149,,,,
geo_15,2024-03-04,Sales,11100.129726778705,,,,
geo_15,2024-03-11,Sales,11136.667153223672,,,,
geo_15,2024-03-18,Sales,11028.384659854599,,,,
geo_15,2024-03-25,Sales,11082.848042135403,,,,
geo_15,2024-04-01,Sales,10874.898504628738,,,,
geo_15,2024-04-08,Sales,10927.665288422953,,,,
geo_15,2024-04-15,Sales,11037.99010040537,,,,
geo_15,2024-04-22,Sales,11068.700270253681,,,,
geo_15,2024-04-29,Sales,10936.029185266178,,,,
geo_15,2024-05-06,Sales,10792.068312323627,,,,
geo_15,2024-05-13,Sales,10951.155968891817,,,,
geo_15,2024-05-20,Sales,11017.648956955212,,,,
geo_15,2024-05-27,Sales,11043.381596667958,,,,
geo_15,2024-06-03,Sales,11332.460957471172,,,,
geo_15,2024-06-10,Sales,11212.841011218989,,,,
geo_15,2024-06-17,Sales,11047.764220584051,,,,
geo_15,2024-06-24,Sales,10889.051563280422,,,,
geo_15,2024-07-01,Sales,10860.747416801722,,,,
geo_15,2024-07-08,Sales,11012.821382210805,,,,
geo_15,2024-07-15,Sales,11074.168382785816,,,,
geo_15,2024-07-22,Sales,11096.678619027532,,,,
geo_15,2024-07-29,Sales,10873.508209083942,,,,
geo_15,2024-08-05,Sales,10975.78652154004,,,,
geo_15,2024-08-12,Sales,11072.106903498652,,,,
geo_15,2024-08-19,Sales,10805.323717694726,,,,
geo_15,2024-08-26,Sales,10702.704816767162,,,,
geo_15,2024-09-02,Sales,10511.23131400272,,,,
geo_15,2024-09-09,Sales,10659.135260367966,,,,
geo_15,2024-09-16,Sales,10577.249084670733,,,,
geo_15,2024-09-23,Sales,10689.805654245738,,,,
geo_15,2024-09-30,Sales,10614.095599824444,,,,
geo_15,2024-10-07,Sales,10632.256723868091,,,,
geo_15,2024-10-14,Sales,10502.025131935728,,,,
geo_15,2024-10-21,Sales,10801.26407019309,,,,
geo_15,2024-10-28,Sales,10605.478854814828,,,,
geo_15,2024-11-04,Sales,10594.759451492771,,,,
